   1.9900000e+02   4.2000000e+01  -1.6751775e+00
   1.1000000e+02   4.5000000e+01  -1.5137155e+00
   1.7000000e+01   1.2200000e+02   3.4724078e-01
   1.2700000e+02   1.2700000e+02   1.1739782e+00
   6.6000000e+01   1.2200000e+02  -2.5252957e+00
   6.6000000e+01   1.2400000e+02   4.1590235e-01
   6.8000000e+01   1.2400000e+02   9.6349110e-01
   1.9900000e+02   4.2000000e+01   1.0000000e+00
   1.9800000e+02   4.1000000e+01   1.0000000e+00
   1.9700000e+02   4.0000000e+01   1.0000000e+00
   1.9600000e+02   4.0000000e+01   1.0000000e+00
   1.9500000e+02   4.1000000e+01   1.0000000e+00
   1.9400000e+02   4.2000000e+01   1.0000000e+00
   1.9300000e+02   4.2000000e+01   1.0000000e+00
   1.9200000e+02   4.1000000e+01   1.0000000e+00
   1.9100000e+02   4.1000000e+01   1.0000000e+00
   1.9000000e+02   4.1000000e+01   1.0000000e+00
   1.8900000e+02   4.1000000e+01   1.0000000e+00
   1.8800000e+02   4.2000000e+01   1.0000000e+00
   1.8700000e+02   4.2000000e+01   1.0000000e+00
   1.8600000e+02   4.2000000e+01   1.0000000e+00
   1.8500000e+02   4.1000000e+01   1.0000000e+00
   1.1000000e+02   4.5000000e+01   2.0000000e+00
   1.0900000e+02   4.5000000e+01   2.0000000e+00
   1.0800000e+02   4.5000000e+01   2.0000000e+00
   1.0700000e+02   4.5000000e+01   2.0000000e+00
   1.0600000e+02   4.5000000e+01   2.0000000e+00
   1.0500000e+02   4.5000000e+01   2.0000000e+00
   1.0400000e+02   4.5000000e+01   2.0000000e+00
   1.0300000e+02   4.5000000e+01   2.0000000e+00
   1.0200000e+02   4.5000000e+01   2.0000000e+00
   1.0100000e+02   4.6000000e+01   2.0000000e+00
   1.0000000e+02   4.6000000e+01   2.0000000e+00
   9.9000000e+01   4.6000000e+01   2.0000000e+00
   9.8000000e+01   4.6000000e+01   2.0000000e+00
   9.7000000e+01   4.6000000e+01   2.0000000e+00
   9.6000000e+01   4.6000000e+01   2.0000000e+00
   1.7000000e+01   1.2200000e+02   3.0000000e+00
   1.7000000e+01   1.2300000e+02   3.0000000e+00
   1.7000000e+01   1.2400000e+02   3.0000000e+00
   1.8000000e+01   1.2500000e+02   3.0000000e+00
   1.9000000e+01   1.2600000e+02   3.0000000e+00
   1.9000000e+01   1.2700000e+02   3.0000000e+00
   1.9000000e+01   1.2800000e+02   3.0000000e+00
   2.0000000e+01   1.2900000e+02   3.0000000e+00
   2.0000000e+01   1.3000000e+02   3.0000000e+00
   2.0000000e+01   1.3100000e+02   3.0000000e+00
   2.1000000e+01   1.3200000e+02   3.0000000e+00
   2.1000000e+01   1.3300000e+02   3.0000000e+00
   2.1000000e+01   1.3400000e+02   3.0000000e+00
   2.2000000e+01   1.3500000e+02   3.0000000e+00
   2.2000000e+01   1.3600000e+02   3.0000000e+00
   1.2700000e+02   1.2700000e+02   4.0000000e+00
   1.2800000e+02   1.2800000e+02   4.0000000e+00
   1.2900000e+02   1.2800000e+02   4.0000000e+00
   1.3000000e+02   1.2900000e+02   4.0000000e+00
   1.3100000e+02   1.2900000e+02   4.0000000e+00
   1.3200000e+02   1.3000000e+02   4.0000000e+00
   1.3300000e+02   1.3000000e+02   4.0000000e+00
   1.3400000e+02   1.3000000e+02   4.0000000e+00
   1.3500000e+02   1.3000000e+02   4.0000000e+00
   1.3600000e+02   1.3100000e+02   4.0000000e+00
   1.3700000e+02   1.3100000e+02   4.0000000e+00
   1.3800000e+02   1.3100000e+02   4.0000000e+00
   1.3900000e+02   1.3100000e+02   4.0000000e+00
   1.4000000e+02   1.3200000e+02   4.0000000e+00
   1.4100000e+02   1.3200000e+02   4.0000000e+00
   6.6000000e+01   1.2200000e+02   5.0000000e+00
   6.5000000e+01   1.2100000e+02   5.0000000e+00
   6.4000000e+01   1.2000000e+02   5.0000000e+00
   6.3000000e+01   1.1900000e+02   5.0000000e+00
   6.2000000e+01   1.1800000e+02   5.0000000e+00
   6.1000000e+01   1.1700000e+02   5.0000000e+00
   6.1000000e+01   1.1600000e+02   5.0000000e+00
   6.0000000e+01   1.1500000e+02   5.0000000e+00
   6.0000000e+01   1.1400000e+02   5.0000000e+00
   6.0000000e+01   1.1300000e+02   5.0000000e+00
   6.0000000e+01   1.1200000e+02   5.0000000e+00
   6.0000000e+01   1.1100000e+02   5.0000000e+00
   6.0000000e+01   1.1000000e+02   5.0000000e+00
   5.9000000e+01   1.0900000e+02   5.0000000e+00
   5.9000000e+01   1.0800000e+02   5.0000000e+00
   6.6000000e+01   1.2400000e+02   6.0000000e+00
   6.6000000e+01   1.2500000e+02   6.0000000e+00
   6.6000000e+01   1.2600000e+02   6.0000000e+00
   6.7000000e+01   1.2700000e+02   6.0000000e+00
