   1.3400000e+02   1.6800000e+02   3.0254510e+00
   3.2000000e+01   2.0800000e+02   1.3606137e+00
   1.3400000e+02   1.6800000e+02   1.0000000e+00
   1.3400000e+02   1.6700000e+02   1.0000000e+00
   1.3400000e+02   1.6600000e+02   1.0000000e+00
   1.3500000e+02   1.6500000e+02   1.0000000e+00
   1.3600000e+02   1.6400000e+02   1.0000000e+00
   1.3600000e+02   1.6300000e+02   1.0000000e+00
   1.3600000e+02   1.6200000e+02   1.0000000e+00
   1.3500000e+02   1.6100000e+02   1.0000000e+00
   1.3400000e+02   1.6000000e+02   1.0000000e+00
   1.3400000e+02   1.5900000e+02   1.0000000e+00
   1.3400000e+02   1.5800000e+02   1.0000000e+00
   1.3500000e+02   1.5700000e+02   1.0000000e+00
   1.3500000e+02   1.5600000e+02   1.0000000e+00
   1.3500000e+02   1.5500000e+02   1.0000000e+00
   1.3500000e+02   1.5400000e+02   1.0000000e+00
   1.3600000e+02   1.5300000e+02   1.0000000e+00
   3.2000000e+01   2.0800000e+02   2.0000000e+00
   3.3000000e+01   2.0800000e+02   2.0000000e+00
   3.4000000e+01   2.0700000e+02   2.0000000e+00
   3.5000000e+01   2.0700000e+02   2.0000000e+00
   3.6000000e+01   2.0700000e+02   2.0000000e+00
   3.7000000e+01   2.0700000e+02   2.0000000e+00
   3.8000000e+01   2.0700000e+02   2.0000000e+00
   3.9000000e+01   2.0800000e+02   2.0000000e+00
   4.0000000e+01   2.0800000e+02   2.0000000e+00
   4.1000000e+01   2.0900000e+02   2.0000000e+00
   4.0000000e+01   2.1000000e+02   2.0000000e+00
   3.9000000e+01   2.1100000e+02   2.0000000e+00
   3.8000000e+01   2.1200000e+02   2.0000000e+00
   3.7000000e+01   2.1300000e+02   2.0000000e+00
   3.6000000e+01   2.1400000e+02   2.0000000e+00
