   8.2000000e+01   1.8000000e+01   7.5092906e-01
   2.4000000e+01   3.5000000e+01  -2.2655346e+00
   1.1600000e+02   6.3000000e+01   1.5707963e+00
   8.3000000e+01   6.4000000e+01   1.9655874e+00
   2.1600000e+02   8.1000000e+01  -2.5702552e+00
   1.1700000e+02   8.4000000e+01  -2.1112158e+00
   1.7600000e+02   7.1000000e+01  -1.1341692e+00
   2.1100000e+02   8.1000000e+01  -1.7033479e+00
   2.2900000e+02   9.2000000e+01   1.4382448e+00
   1.7800000e+02   1.3400000e+02  -8.3298127e-01
   1.5000000e+02   1.6100000e+02   2.8198421e+00
   2.3500000e+02   1.8100000e+02  -1.2490458e+00
   2.1700000e+02   1.9000000e+02  -3.2175055e-01
   1.0700000e+02   2.0000000e+02   1.3255153e-01
   1.9700000e+02   9.5000000e+01   1.5707963e+00
   1.7200000e+02   9.8000000e+01  -1.8925469e+00
   2.0500000e+02   9.9000000e+01  -2.0074235e+00
   1.8900000e+02   1.0200000e+02   1.5707963e+00
   1.6100000e+02   1.1500000e+02  -1.5707963e+00
   1.7500000e+02   1.1700000e+02  -1.6373645e+00
   1.6500000e+02   1.2400000e+02   1.3734008e+00
   1.5800000e+02   1.2600000e+02   1.3734008e+00
   1.5200000e+02   1.2800000e+02   1.7033479e+00
   1.5700000e+02   1.2800000e+02  -1.7033479e+00
   8.2000000e+01   1.6200000e+02  -2.9441971e+00
   1.2200000e+02   1.7500000e+02   2.9441971e+00
   9.9000000e+01   1.6800000e+02   4.8995733e-01
   1.0400000e+02   1.7200000e+02   4.8995733e-01
   1.0600000e+02   1.7800000e+02  -3.0090411e+00
   1.4900000e+02   1.7200000e+02  -2.6060239e-01
   8.6000000e+01   1.8000000e+02   3.8050638e-01
   9.5000000e+01   1.8800000e+02   5.4041950e-01
   9.8000000e+01   1.9400000e+02  -2.7610863e+00
   5.7000000e+01   1.9900000e+02   2.6516353e+00
   1.0800000e+02   2.1600000e+02  -6.6568164e-02
   1.0700000e+02   2.2100000e+02   2.8198421e+00
   8.2000000e+01   1.8000000e+01   1.0000000e+00
   8.3000000e+01   1.9000000e+01   1.0000000e+00
   8.4000000e+01   2.0000000e+01   1.0000000e+00
   8.5000000e+01   2.1000000e+01   1.0000000e+00
   8.6000000e+01   2.2000000e+01   1.0000000e+00
   8.6000000e+01   2.3000000e+01   1.0000000e+00
   2.4000000e+01   3.5000000e+01   2.0000000e+00
   2.3000000e+01   3.5000000e+01   2.0000000e+00
   2.2000000e+01   3.4000000e+01   2.0000000e+00
   2.1000000e+01   3.3000000e+01   2.0000000e+00
   2.1000000e+01   3.2000000e+01   2.0000000e+00
   2.1000000e+01   3.1000000e+01   2.0000000e+00
   1.1600000e+02   6.3000000e+01   3.0000000e+00
   1.1700000e+02   6.3000000e+01   3.0000000e+00
   1.1800000e+02   6.4000000e+01   3.0000000e+00
   1.1900000e+02   6.3000000e+01   3.0000000e+00
   1.2000000e+02   6.2000000e+01   3.0000000e+00
   1.2100000e+02   6.3000000e+01   3.0000000e+00
   8.3000000e+01   6.4000000e+01   4.0000000e+00
   8.4000000e+01   6.5000000e+01   4.0000000e+00
   8.5000000e+01   6.4000000e+01   4.0000000e+00
   8.5000000e+01   6.3000000e+01   4.0000000e+00
   8.6000000e+01   6.2000000e+01   4.0000000e+00
   8.7000000e+01   6.1000000e+01   4.0000000e+00
   2.1600000e+02   8.1000000e+01   5.0000000e+00
   2.1500000e+02   8.0000000e+01   5.0000000e+00
   2.1400000e+02   7.9000000e+01   5.0000000e+00
   2.1500000e+02   7.8000000e+01   5.0000000e+00
   2.1400000e+02   7.7000000e+01   5.0000000e+00
   2.1300000e+02   7.7000000e+01   5.0000000e+00
   1.1700000e+02   8.4000000e+01   6.0000000e+00
   1.1600000e+02   8.4000000e+01   6.0000000e+00
   1.1500000e+02   8.3000000e+01   6.0000000e+00
   1.1400000e+02   8.2000000e+01   6.0000000e+00
   1.1300000e+02   8.1000000e+01   6.0000000e+00
   1.7600000e+02   7.1000000e+01   7.0000000e+00
   1.7500000e+02   7.2000000e+01   7.0000000e+00
   1.7400000e+02   7.3000000e+01   7.0000000e+00
   1.7300000e+02   7.3000000e+01   7.0000000e+00
   1.7200000e+02   7.2000000e+01   7.0000000e+00
   1.7100000e+02   7.2000000e+01   7.0000000e+00
   2.1100000e+02   8.1000000e+01   8.0000000e+00
   2.1000000e+02   8.0000000e+01   8.0000000e+00
   2.0900000e+02   8.1000000e+01   8.0000000e+00
